STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,METHODOLOGY,Methodology,MEASURE,Measure,UNIT_MEASURE,Unit of measure,EXPENDITURE,Expenditure,ADJUSTMENT,Adjustment,TRANSFORMATION,Transformation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,BASE_PER,Base period,DURABILITY,Durability,DECIMALS,Decimals
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CHE,Switzerland,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1996,,1.360263,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CHE,Switzerland,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1997,,0.5890939,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CHE,Switzerland,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1998,,0.06983788,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CHE,Switzerland,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1999,,0.684029,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CHE,Switzerland,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2000,,1.512961,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CHE,Switzerland,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2001,,2.738472,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CHE,Switzerland,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2002,,1.019623,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CHE,Switzerland,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2003,,0.2869591,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CHE,Switzerland,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2004,,1.161682,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CHE,Switzerland,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2005,,1.363855,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CHE,Switzerland,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2006,,1.856742,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CHE,Switzerland,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2007,,2.304422,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CHE,Switzerland,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2008,,2.362958,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CHE,Switzerland,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2009,,2.491423,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CHE,Switzerland,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2010,,1.114047,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CHE,Switzerland,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2011,,1.314926,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CHE,Switzerland,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2012,,0.6573778,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CHE,Switzerland,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2013,,0.4594199,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CHE,Switzerland,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2014,,1.198161,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CHE,Switzerland,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2015,,0.795841,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CHE,Switzerland,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2016,,0.3166975,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CHE,Switzerland,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2017,,1.063832,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CHE,Switzerland,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2018,,0.3639276,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CHE,Switzerland,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2019,,0.5124172,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CHE,Switzerland,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2020,,0.8481767,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CHE,Switzerland,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2021,,0.9285716,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CHE,Switzerland,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2022,,1.399264,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CHE,Switzerland,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2023,,1.624644,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CHE,Switzerland,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2024,,3.218648,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2004,,2.802893,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2005,,2.233949,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2006,,2.483368,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2007,,2.260899,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2008,,2.457177,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2009,,3.354342,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2010,,1.94832,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2011,,1.613484,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2012,,2.18158,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2013,,1.316318,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2014,,-0.3089598,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2015,,0.1350922,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2016,,0.300373,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2017,,0.1993852,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2018,,0.3813946,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2019,,0.2725696,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2020,,0.2388797,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,NLD,Netherlands,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1997,,3.9249,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,NLD,Netherlands,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1998,,3.580479,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,NLD,Netherlands,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",1999,,3.164707,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,NLD,Netherlands,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2000,,2.753978,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,NLD,Netherlands,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2001,,2.635497,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,NLD,Netherlands,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2002,,2.81445,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,NLD,Netherlands,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2003,,3.061944,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,NLD,Netherlands,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2004,,3.135268,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,NLD,Netherlands,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2005,,2.528873,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,NLD,Netherlands,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2006,,2.369392,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,NLD,Netherlands,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2007,,2.023651,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,NLD,Netherlands,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2008,,1.648794,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,NLD,Netherlands,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2009,,2.378194,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,NLD,Netherlands,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2010,,2.221693,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,NLD,Netherlands,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2011,,1.713087,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,NLD,Netherlands,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2012,,2.31439,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,NLD,Netherlands,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2013,,3.7514,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,NLD,Netherlands,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2014,,4.48462,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,NLD,Netherlands,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2015,,3.300449,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,NLD,Netherlands,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2016,,2.085,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,NLD,Netherlands,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2017,,1.80242,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,NLD,Netherlands,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2018,,1.953332,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,NLD,Netherlands,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2019,,2.449153,,A,Normal value,,,,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,NLD,Netherlands,A,Annual,N,National,CPI,Consumer price index,PA,Percent per annum,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,GY,"Growth rate, over 1 year",2020,,2.724551,,A,Normal value,,,,,,,2,Two
