STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,METHODOLOGY,Methodology,MEASURE,Measure,UNIT_MEASURE,Unit of measure,EXPENDITURE,Expenditure,ADJUSTMENT,Adjustment,TRANSFORMATION,Transformation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,BASE_PER,Base period,DURABILITY,Durability,DECIMALS,Decimals
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2005,,88.58251,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2006,,89.54375,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2007,,90.5675,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2008,,91.71631,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2009,,92.69318,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2010,,93.78727,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2011,,94.9517,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2012,,96.08486,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2013,,97.35089,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2014,,98.80447,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2015,,100,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2016,,101.1333,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2017,,102.5333,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2018,,104.0583,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2019,,105.5583,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2020,,107.0423,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2021,,108.5052,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2022,,110.3516,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2023,,112.5995,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,DEU,Germany,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2024,,115.0347,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1996,,62.75345,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1997,,66.90997,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1998,,70.37134,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1999,,72.70305,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2000,,74.4989,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2001,,76.17889,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2002,,77.9313,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,ITA,Italy,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2003,,80.08921,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CAN,Canada,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1996,,77.9419,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CAN,Canada,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1997,,78.8774,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CAN,Canada,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1998,,79.73553,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CAN,Canada,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,1999,,80.55849,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CAN,Canada,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2000,,81.44475,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CAN,Canada,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2001,,82.76008,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CAN,Canada,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2002,,84.39896,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CAN,Canada,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2003,,85.67912,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CAN,Canada,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2004,,86.56538,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CAN,Canada,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2005,,87.27579,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CAN,Canada,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2006,,88.11282,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CAN,Canada,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2007,,89.47739,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CAN,Canada,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2008,,91.02483,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CAN,Canada,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2009,,92.3894,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CAN,Canada,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2010,,93.52184,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CAN,Canada,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2011,,94.56285,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CAN,Canada,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2012,,95.88521,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CAN,Canada,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2013,,97.43265,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CAN,Canada,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2014,,98.83942,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CAN,Canada,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2015,,100,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CAN,Canada,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2016,,100.6612,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CAN,Canada,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2017,,101.3013,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CAN,Canada,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2018,,102.4548,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CAN,Canada,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2019,,105.2543,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CAN,Canada,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2020,,107.0127,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CAN,Canada,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2021,,108.8204,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CAN,Canada,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2022,,113.8918,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CAN,Canada,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2023,,121.0734,,A,Normal value,,,2015,,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),"Consumer price indices (CPIs, HICPs), COICOP 1999",I,CAN,Canada,A,Annual,N,National,CPI,Consumer price index,IX,Index,CP041,Actual rentals for housing,N,Neither seasonally adjusted nor calendar adjusted,_Z,Not applicable,2024,,130.6605,,A,Normal value,,,2015,,,,2,Two
